visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,WA
0.8601147776183643,0.8050139275766016,0.7639472105578886,0.9571681415929204,0.5967261904761915,0.7844758602293945,0.07348484848484847,0.8266666666666667,0.7512616466998103
0.9340028694404592,0.7883008356545961,0.8158368326334734,0.8761061946902655,0.5930059523809533,0.8220858895705521,0.24545454545454545,0.56,0.7505486938725892
0.8622668579626973,0.8356545961002786,0.7453509298140373,0.9497345132743362,0.5950892857142864,0.7682048546279007,0.06287878787878788,0.8533333333333334,0.7497644027999926
0.8923959827833573,0.4373259052924791,0.9163167366526696,0.9840707964601768,0.3970238095238092,0.9199786609762604,0.3515151515151515,0.56,0.7460785289493919
0.943328550932568,0.5682451253481894,0.8320335932813439,0.8991150442477875,0.5638392857142861,0.8380901573753001,0.4439393939393939,0.5733333333333334,0.7449445367738078
0.8766140602582496,0.5181058495821727,0.9247150569886023,0.9458407079646016,0.5921130952380953,0.924513203520939,0.14924242424242426,0.48,0.7443147428526995
0.8615494978479197,0.3955431754874652,0.9367126574685064,0.9961061946902656,0.5607142857142855,0.9642571352360628,0.05606060606060605,0.5466666666666667,0.7412513626282172
0.8945480631276901,0.5821727019498607,0.9223155368926216,0.8003539823008851,0.5680059523809523,0.9143771672445984,0.4628787878787879,0.30666666666666664,0.739400452209584
0.8012912482065996,0.7994428969359332,0.7213557288542293,0.9433628318584072,0.5980654761904759,0.7471325686849826,0.08863636363636364,0.8933333333333334,0.7340637656318028
0.9325681492109038,0.7855153203342619,0.7738452309538093,0.8538053097345132,0.6049107142857145,0.7831421712456654,0.20151515151515148,0.6,0.7338253470111215
0.8543758967001434,0.4178272980501393,0.9574085182963408,0.9306194690265488,0.5763392857142866,0.9690584155774872,0.10454545454545457,0.4133333333333334,0.7324616615857092
0.7919655667144907,0.8467966573816156,0.7078584283143372,0.9306194690265488,0.5946428571428582,0.7340624166444386,0.05227272727272726,0.9066666666666668,0.7313758623848966
0.8701578192252509,0.5738161559888579,0.9184163167366528,0.7787610619469026,0.5668154761904772,0.9109095758869032,0.4848484848484849,0.28,0.7302979355013377
0.943328550932568,0.5598885793871866,0.7810437912417517,0.88,0.5633928571428579,0.7916777807415311,0.43333333333333335,0.64,0.7288980598942063
0.7525107604017216,0.8941504178272981,0.6919616076784644,0.9267256637168142,0.5886904761904761,0.7201920512136569,0.05303030303030303,0.9333333333333332,0.7285536281510705
0.9167862266857962,0.8579387186629527,0.8122375524895022,0.7561061946902655,0.7455357142857154,0.8164843958388903,0.07954545454545454,0.4000000000000001,0.7268150407308509
0.7223816355810616,0.9192200557103064,0.6859628074385125,0.9224778761061948,0.5909226190476202,0.7143238196852494,0.04848484848484847,0.9466666666666668,0.7265777967727831
0.906025824964132,0.6211699164345403,0.7615476904619077,0.8831858407079645,0.4227678571428571,0.7751400373432915,0.5265151515151515,0.68,0.7261544503775514
0.8809182209469153,0.5264623955431755,0.8107378524295142,0.9150442477876106,0.39776785714285773,0.8210189383835691,0.4765151515151515,0.64,0.7243810446434104
0.8945480631276901,0.5626740947075209,0.9397120575884824,0.7362831858407078,0.565476190476191,0.9298479594558547,0.3946969696969697,0.2133333333333333,0.724122464817028
0.8766140602582496,0.38440111420612816,0.8608278344331135,0.9646017699115044,0.4032738095238103,0.8692984795945586,0.3727272727272727,0.6266666666666666,0.7229483319338005
0.913199426111908,0.2952646239554317,0.941511697660468,0.9235398230088494,0.5764880952380961,0.954654574553214,0.1583333333333333,0.4266666666666666,0.7224145749593628
0.8701578192252509,0.6016713091922006,0.9103179364127176,0.7766371681415929,0.38377976190476176,0.9037076553747666,0.5098484848484849,0.2933333333333333,0.7220615656357237
0.9002869440459108,0.637883008356546,0.7069586082783444,0.8771681415929204,0.6498511904761906,0.7273939717257936,0.29772727272727273,0.7866666666666666,0.7177772619515868
0.8845050215208033,0.8050139275766016,0.8323335332933415,0.7309734513274336,0.7425595238095243,0.8343558282208589,0.09772727272727272,0.3333333333333333,0.7155854019101031
0.8938307030129125,0.6350974930362117,0.7210557888422316,0.8605309734513273,0.6501488095238093,0.7377967457988798,0.3159090909090909,0.7333333333333334,0.7155453328384194
0.8694404591104734,0.8635097493036211,0.7825434913017397,0.7571681415929203,0.7494047619047629,0.7900773539610562,0.07272727272727272,0.44,0.7141004137589546
0.8945480631276901,0.5431754874651811,0.950509898020396,0.7129203539823009,0.5619047619047624,0.9394505201387036,0.3075757575757576,0.17333333333333334,0.7140566121133078
0.8981348637015782,0.5487465181058496,0.7459508098380325,0.871504424778761,0.5636904761904767,0.7604694585222725,0.42424242424242425,0.6933333333333334,0.7128173981507583
0.913199426111908,0.5793871866295265,0.7534493101379726,0.8414159292035398,0.6538690476190474,0.7642037876767137,0.3393939393939394,0.6266666666666666,0.7112246299134226
0.8823529411764706,0.6295264623955432,0.6769646070785844,0.8778761061946901,0.648511904761906,0.7017871432381969,0.2742424242424242,0.8666666666666667,0.7106839021065818
0.9167862266857962,0.5849582172701949,0.7633473305338933,0.8293805309734513,0.6559523809523822,0.7730061349693249,0.31742424242424244,0.5866666666666666,0.7094991939149338
0.8601147776183643,0.6295264623955432,0.6913617276544692,0.8768141592920352,0.6477678571428573,0.7140570818885037,0.2848484848484848,0.8266666666666667,0.7093540294329945
0.8737446197991392,0.3398328690807799,0.8155368926214759,0.9610619469026548,0.4166666666666671,0.8295545478794345,0.3704545454545455,0.7066666666666667,0.7087176677650779
0.943328550932568,0.7827298050139275,0.7408518296340733,0.7231858407079645,0.5342261904761907,0.7530008002133901,0.4666666666666666,0.4533333333333333,0.7065794872241838
0.8751793400286944,0.8245125348189415,0.8389322135572888,0.6693805309734512,0.7308035714285723,0.8402240597492664,0.11439393939393938,0.2533333333333333,0.7060643432271785
0.8995695839311334,0.6100278551532033,0.7360527894421116,0.8138053097345133,0.5113095238095245,0.7487329954654575,0.5295454545454545,0.6133333333333333,0.7056832485681032
0.9110473457675752,0.5487465181058496,0.7261547690461909,0.8545132743362832,0.5580357142857149,0.7415310749533208,0.4151515151515152,0.7066666666666667,0.7056146166186514
0.8601147776183643,0.6128133704735376,0.7282543491301741,0.8484955752212389,0.6534226190476192,0.7428647639370499,0.30378787878787883,0.6933333333333334,0.7049900452649409
0.943328550932568,0.5125348189415042,0.8506298740251951,0.8127433628318584,0.5208333333333338,0.8506268338223526,0.2371212121212121,0.4133333333333334,0.7039682070168158
0.9110473457675752,0.7381615598885793,0.7099580083983205,0.7638938053097345,0.5328869047619045,0.725526807148573,0.5030303030303029,0.5733333333333334,0.7038317466324949
0.913199426111908,0.5571030640668524,0.7969406118776245,0.8031858407079645,0.6581845238095247,0.8028807682048547,0.3015151515151515,0.48,0.7037434530322015
0.8715925394548063,0.7771587743732591,0.8533293341331735,0.6782300884955751,0.7211309523809519,0.8530274739930647,0.10075757575757577,0.24,0.7031263126751326
0.8321377331420373,0.6323119777158774,0.6745650869826036,0.8764601769911504,0.6444940476190475,0.6996532408642303,0.26515151515151514,0.8666666666666667,0.702847410333374
0.8715925394548063,0.7938718662952646,0.8638272345530895,0.6502654867256636,0.7229166666666679,0.8623632968791677,0.09848484848484848,0.20000000000000004,0.7028121651391989
0.8766140602582496,0.6128133704735376,0.8359328134373126,0.7624778761061947,0.3940476190476197,0.8375566817818084,0.5045454545454545,0.37333333333333335,0.7026871110577615
0.9110473457675752,0.5821727019498607,0.7693461307738454,0.784070796460177,0.5738095238095235,0.7783408909042411,0.4704545454545454,0.5066666666666667,0.7025322181437847
0.9318507890961262,0.5515320334261838,0.8317336532693462,0.8070796460176991,0.5288690476190476,0.8338223526273671,0.2272727272727273,0.44,0.7023992960570987
0.9002869440459108,0.6100278551532033,0.7399520095980805,0.8014159292035399,0.510714285714287,0.7522005868231528,0.5136363636363637,0.5866666666666666,0.7022587068217209
0.9110473457675752,0.5459610027855153,0.8527294541091782,0.8063716814159293,0.5255952380952393,0.8524939983995732,0.21969696969696967,0.4000000000000001,0.7021300248718595
0.9110473457675752,0.6044568245125348,0.7342531493701261,0.8014159292035399,0.5087797619047616,0.7471325686849826,0.5128787878787878,0.6,0.7020308201926727
0.943328550932568,0.6044568245125348,0.7105578884223157,0.8102654867256638,0.5145833333333345,0.7260602827420645,0.47803030303030297,0.6533333333333333,0.701595558910102
0.8486370157819224,0.913649025069638,0.717756448710258,0.7433628318584071,0.7525297619047634,0.7324619898639637,0.0696969696969697,0.5333333333333333,0.7015775047664282
0.8263988522238164,0.3955431754874652,0.7852429514097181,0.9504424778761064,0.3944940476190479,0.8020805548146172,0.36666666666666653,0.7599999999999999,0.7014187948541943
0.8579626972740315,0.5487465181058496,0.967006598680264,0.6017699115044248,0.5017857142857152,0.9541210989597226,0.4348484848484848,0.06666666666666665,0.7009715978957466
0.9110473457675752,0.6016713091922006,0.8086382723455309,0.7525663716814158,0.5706845238095247,0.8132835422779408,0.3825757575757576,0.4000000000000001,0.7003542299501373
0.943328550932568,0.6016713091922006,0.7222555488902221,0.7893805309734512,0.5077380952380958,0.7364630568151507,0.5015151515151515,0.6,0.699190303998911
0.8995695839311334,0.6128133704735376,0.7207558488302339,0.8205309734513274,0.5130952380952389,0.7351293678314217,0.4295454545454545,0.6533333333333333,0.6989384837739518
0.8357245337159254,0.5571030640668524,0.953509298140372,0.6106194690265486,0.49345238095238103,0.9421178981061616,0.4787878787878788,0.08,0.6980566132007711
0.913199426111908,0.21448467966573814,0.8905218956208759,0.9217699115044248,0.5796130952380965,0.8919711923179513,0.15378787878787875,0.5066666666666667,0.697617099366024
0.943328550932568,0.649025069637883,0.7963407318536294,0.7426548672566371,0.6081845238095245,0.802347292611363,0.2333333333333333,0.4000000000000001,0.6975802981743127
0.943328550932568,0.5961002785515319,0.7732453509298142,0.7483185840707964,0.5711309523809529,0.7818084822619366,0.4439393939393939,0.44,0.6975408399915256
0.8902439024390243,0.32590529247910865,0.7792441511697662,0.9529203539823008,0.4331845238095245,0.7972792744731928,0.2818181818181818,0.7733333333333333,0.6972314090132239
0.9031563845050216,0.5403899721448467,0.8212357528494303,0.7709734513274337,0.6572916666666667,0.8244865297412644,0.2643939393939393,0.4000000000000001,0.6961346482068307
0.8995695839311334,0.5766016713091922,0.8683263347330534,0.6764601769911505,0.4904761904761915,0.8663643638303546,0.4901515151515152,0.22666666666666666,0.6959476348035074
0.943328550932568,0.6155988857938719,0.7954409118176365,0.7277876106194692,0.5696428571428573,0.8015470792211256,0.3575757575757576,0.3866666666666667,0.6957874573161388
0.8945480631276901,0.766016713091922,0.8380323935212959,0.6630088495575219,0.7202380952380957,0.8394238463590291,0.04393939393939394,0.2533333333333333,0.6953364794376982
0.9074605451936872,0.6545961002785515,0.7882423515296941,0.7384070796460177,0.6037202380952394,0.7951453720992265,0.3075757575757576,0.4000000000000001,0.6945138680423719
0.6915351506456241,0.977715877437326,0.6829634073185363,0.7865486725663716,0.7489583333333347,0.7015204054414509,0.06515151515151515,0.6666666666666666,0.6943067972593095
0.9038737446197992,0.7325905292479109,0.7243551289742053,0.7844247787610619,0.629613095238095,0.7383302213923713,0.13333333333333333,0.5866666666666666,0.6941277667796987
0.8529411764705882,0.4818941504178273,0.943011397720456,0.6966371681415929,0.5605654761904761,0.9327820752200586,0.2575757575757576,0.17333333333333334,0.6938442211808327
0.8672883787661406,0.5766016713091922,0.916016796640672,0.6067256637168141,0.4906250000000009,0.9087756735129368,0.4795454545454545,0.12000000000000005,0.6934419015946521
0.9203730272596844,0.5236768802228412,0.8092381523695262,0.7819469026548672,0.457886904761905,0.8138170178714322,0.4068181818181818,0.44,0.6933222167057754
0.9110473457675752,0.5877437325905293,0.7723455308938213,0.7465486725663717,0.5191964285714289,0.7810082688716992,0.5143939393939394,0.44,0.6931330079648957
0.943328550932568,0.6545961002785515,0.7828434313137373,0.7146902654867255,0.5674107142857148,0.7903440917578021,0.3363636363636364,0.3866666666666667,0.6931283282762503
0.8766140602582496,0.6100278551532033,0.7819436112777446,0.7819469026548672,0.4011904761904772,0.7895438783675647,0.4765151515151515,0.48,0.693083902587317
0.9110473457675752,0.6016713091922006,0.695260947810438,0.7968141592920354,0.5092261904761914,0.7124566551080288,0.5053030303030303,0.6666666666666666,0.6930329862431238
0.921090387374462,0.6323119777158774,0.7690461907618478,0.7787610619469026,0.6138392857142864,0.7780741531074953,0.18787878787878787,0.4933333333333334,0.692772359672325
0.8809182209469153,0.6323119777158774,0.7657468506298741,0.7766371681415929,0.5821428571428579,0.7751400373432915,0.3128787878787879,0.4933333333333334,0.6920745869815539
0.9354375896700144,0.6629526462395543,0.7078584283143372,0.7929203539823009,0.5848214285714285,0.7236596425713524,0.2424242424242424,0.6266666666666666,0.6920432794438656
0.9088952654232424,0.7353760445682451,0.6781643671265748,0.8074336283185841,0.6325892857142862,0.6972526006935182,0.09696969696969696,0.7200000000000001,0.6918719063482748
0.8529411764705882,0.5487465181058496,0.9547090581883624,0.5851327433628319,0.5084821428571428,0.9431848492931448,0.3893939393939394,0.06666666666666665,0.691756770545813
0.9304160688665709,0.5849582172701949,0.8026394721055791,0.6828318584070796,0.7541666666666667,0.8079487863430247,0.32196969696969696,0.32,0.6915075651105228
0.8902439024390243,0.5877437325905293,0.7282543491301741,0.8488495575221238,0.5272321428571426,0.7431315017337956,0.20227272727272724,0.6933333333333334,0.6914630166312408
0.943328550932568,0.8161559888579387,0.7543491301739653,0.6074336283185839,0.5394345238095244,0.7650040010669511,0.5159090909090909,0.28,0.690884677907183
0.9304160688665709,0.6350974930362117,0.6739652069586084,0.7957522123893804,0.5065476190476189,0.6935182715390771,0.4303030303030303,0.7066666666666667,0.690836185083162
0.9110473457675752,0.7047353760445683,0.6529694061187763,0.7748672566371682,0.5342261904761907,0.6748466257668709,0.4522727272727273,0.7066666666666667,0.6901676533199641
0.8278335724533716,0.7270194986072424,0.666766646670666,0.8332743362831858,0.6622023809523816,0.688183515604161,0.10454545454545457,0.7999999999999999,0.6900840904623372
0.8981348637015782,0.6713091922005571,0.7705458908218358,0.7334513274336283,0.6041666666666676,0.7794078420912243,0.2901515151515151,0.4266666666666666,0.690024877746902
0.8715925394548063,0.6100278551532033,0.7039592081583684,0.8159292035398229,0.515178571428572,0.7201920512136569,0.4083333333333333,0.68,0.689943430237012
0.9110473457675752,0.5961002785515319,0.7609478104379125,0.7444247787610621,0.5188988095238101,0.7708722325953586,0.4977272727272727,0.4533333333333333,0.689901294740922
0.8845050215208033,0.6796657381615598,0.7459508098380325,0.7869026548672565,0.6218750000000001,0.7575353427580688,0.1515151515151515,0.5466666666666667,0.6898985579191753
0.8809182209469153,0.6880222841225627,0.7591481703659271,0.7578761061946901,0.5933035714285722,0.769271805814884,0.2446969696969697,0.48,0.6898853597729717
0.943328550932568,0.5793871866295265,0.7261547690461909,0.7575221238938052,0.5726190476190485,0.7399306481728462,0.4666666666666666,0.5333333333333333,0.6895823125421049
0.8938307030129125,0.4707520891364903,0.8356328734253149,0.8191150442477876,0.5172619047619051,0.8372899439850626,0.2318181818181818,0.44,0.6894851275489455
0.9110473457675752,0.5626740947075209,0.7921415716856629,0.7957522123893804,0.5278273809523819,0.7986129634569218,0.2287878787878788,0.48,0.6890134706370781
0.8507890961262554,0.724233983286908,0.6247750449910019,0.8424778761061946,0.6569940476190479,0.6537743398239529,0.07348484848484847,0.92,0.6889641331545178
0.8959827833572452,0.6072423398328691,0.7489502099580085,0.7490265486725662,0.5186011904761914,0.7602027207255267,0.5053030303030303,0.48,0.6884868761150396
0.9110473457675752,0.6908077994428969,0.690761847630474,0.7624778761061947,0.5556547619047629,0.7084555881568418,0.3772727272727273,0.6133333333333333,0.6883872798352323
0.9110473457675752,0.5877437325905293,0.7594481103779245,0.7592920353982301,0.516815476190477,0.7695385436116298,0.42803030303030304,0.48,0.688008002730113
0.9053084648493545,0.6406685236768802,0.7549490101979606,0.7507964601769912,0.5880952380952384,0.7655374766604428,0.29772727272727273,0.48,0.6878113386765714
0.8909612625538019,0.6323119777158774,0.6778644271145772,0.7982300884955751,0.4982142857142865,0.6969858628967726,0.4462121212121212,0.7066666666666667,0.6878094754027063
0.9088952654232424,0.6768802228412256,0.7429514097180565,0.7405309734513275,0.5653273809523817,0.7548679647906107,0.32803030303030295,0.48,0.6876155729504378
0.9375896700143472,0.6796657381615598,0.6628674265146972,0.7723893805309735,0.595684523809524,0.6836489730594826,0.3242424242424242,0.68,0.6868277356357482
0.8766140602582496,0.5766016713091922,0.7699460107978405,0.8208849557522123,0.5308035714285714,0.7788743664977328,0.19318181818181812,0.56,0.6867318094488779
0.9304160688665709,0.6267409470752089,0.7135572885422916,0.7766371681415929,0.41130952380952396,0.7287276607095226,0.4712121212121213,0.5866666666666666,0.6867011446673665
0.9031563845050216,0.5598885793871866,0.7378524295140974,0.7752212389380531,0.5377976190476194,0.7503334222459322,0.4507575757575758,0.5466666666666667,0.6866006049784491
0.8163558106169296,0.98050139275766,0.6544691061787643,0.7153982300884956,0.6166666666666664,0.6761803147506001,0.21287878787878786,0.6,0.6865672162718741
0.9354375896700144,0.6267409470752089,0.7294541091781644,0.7543362831858407,0.5178571428571427,0.7428647639370499,0.4015151515151516,0.52,0.6865297737232743
0.8938307030129125,0.4707520891364903,0.8398320335932814,0.7961061946902654,0.5196428571428571,0.8410242731395039,0.22499999999999995,0.4133333333333334,0.6861863910368895
0.8658536585365854,0.5766016713091922,0.8194361127774447,0.6778761061946902,0.7492559523809534,0.8228861029607896,0.3310606060606061,0.2933333333333333,0.6860107969366637
0.9110473457675752,0.6072423398328691,0.7384523095380925,0.7345132743362832,0.4224702380952383,0.7508668978394237,0.6159090909090911,0.48,0.6859926191382588
0.9110473457675752,0.5933147632311978,0.7462507498500301,0.7437168141592919,0.518452380952382,0.7578020805548147,0.4833333333333333,0.48,0.6857897492191949
0.8522238163558106,0.5988857938718662,0.7036592681463708,0.8067256637168141,0.5174107142857145,0.7199253134169112,0.4371212121212121,0.6666666666666666,0.6857014472967904
0.8428981348637015,0.6072423398328691,0.6568686262747452,0.839646017699115,0.4944940476190484,0.6807148572952788,0.3848484848484848,0.84,0.685555536034038
0.9304160688665709,0.6155988857938719,0.6082783443311339,0.7858407079646017,0.5110119047619057,0.6351026940517471,0.5598484848484848,0.84,0.6854470291484785
0.9002869440459108,0.7270194986072424,0.7168566286742653,0.7518584070796459,0.4846726190476202,0.7316617764737263,0.3090909090909091,0.5466666666666667,0.6847487498735034
0.8658536585365854,0.5933147632311978,0.8188362327534494,0.6725663716814161,0.7447916666666684,0.8223526273672979,0.3143939393939394,0.28,0.6845307271495802
0.8658536585365854,0.6935933147632312,0.6406718656268747,0.831858407079646,0.6602678571428579,0.6660442784742597,0.07348484848484847,0.8533333333333334,0.6844995014939957
0.9261119081779052,0.6880222841225627,0.7126574685062989,0.7221238938053097,0.5648809523809535,0.7279274473192849,0.3863636363636364,0.5066666666666667,0.6843364010292011
0.8959827833572452,0.479108635097493,0.8107378524295142,0.7922123893805308,0.4589285714285724,0.8151507068551614,0.3765151515151515,0.44,0.6841401549698296
0.8909612625538019,0.5933147632311978,0.647270545890822,0.8042477876106194,0.5010416666666666,0.6697786076287009,0.4992424242424242,0.7866666666666666,0.6840522043670272
0.7769010043041606,0.9665738161559888,0.6481703659268147,0.7270796460176991,0.6184523809523808,0.6705788210189384,0.2272727272727273,0.64,0.6840107701204486
0.9074605451936872,0.5181058495821727,0.7093581283743253,0.823362831858407,0.5504464285714292,0.7249933315550813,0.34545454545454546,0.68,0.6839255689749154
0.9505021520803444,0.7186629526462396,0.7048590281943612,0.7391150442477876,0.4891369047619053,0.7209922646038943,0.2992424242424242,0.5466666666666667,0.6838481764142341
0.9110473457675752,0.6155988857938719,0.7624475104979006,0.6934513274336284,0.42901785714285817,0.7722059215790877,0.6212121212121212,0.3866666666666667,0.6835446818108563
0.9354375896700144,0.5793871866295265,0.7873425314937014,0.6576991150442477,0.7592261904761927,0.794345158708989,0.3386363636363637,0.30666666666666664,0.683184384824437
0.8888091822094691,0.6016713091922006,0.6622675464907021,0.8180530973451328,0.5110119047619057,0.6831154974659909,0.3757575757575757,0.7733333333333333,0.6831791816059626
0.9031563845050216,0.6935933147632312,0.6352729454109178,0.7610619469026548,0.5345238095238095,0.659109095758869,0.4818181818181818,0.7200000000000001,0.6830826503563394
0.8450502152080345,0.5459610027855153,0.7939412117576486,0.8084955752212389,0.5290178571428571,0.8002133902373966,0.2424242424242424,0.4933333333333334,0.6828144871990556
0.906025824964132,0.6044568245125348,0.6784643071385724,0.7805309734513274,0.5062500000000002,0.6975193384902639,0.4742424242424242,0.6666666666666666,0.6826085796253438
0.8823529411764706,0.5738161559888579,0.7312537492501501,0.7869026548672565,0.5183035714285725,0.7444651907175247,0.3977272727272727,0.5733333333333334,0.6825218080733501
0.9002869440459108,0.5961002785515319,0.6697660467906421,0.7808849557522124,0.4208333333333333,0.6897839423846358,0.5901515151515151,0.6933333333333334,0.682482933150943
0.943328550932568,0.6072423398328691,0.6601679664067188,0.7780530973451326,0.5062500000000002,0.6812483328887703,0.43560606060606055,0.7066666666666667,0.6824250710692867
0.8995695839311334,0.6629526462395543,0.6799640071985604,0.768141592920354,0.5892857142857152,0.6988530274739931,0.32878787878787874,0.64,0.6817296723469715
0.8493543758967002,0.6100278551532033,0.7186562687462509,0.7833628318584069,0.4913690476190479,0.7332622032542011,0.4659090909090909,0.5866666666666666,0.6816969031604558
0.8558106169296987,0.6908077994428969,0.6331733653269347,0.831150442477876,0.4997023809523821,0.6596425713523605,0.21060606060606055,0.88,0.6816448057591457
0.8579626972740315,0.7520891364902507,0.6910617876424715,0.7543362831858407,0.6151785714285726,0.7087223259535876,0.2257575757575757,0.6,0.6816118891457001
0.9411764705882352,0.5933147632311978,0.7867426514697061,0.6739823008849557,0.5327380952380951,0.7938116831154973,0.4598484848484848,0.32,0.6814973127397324
0.8637015781922525,0.29805013927576596,0.7924415116976606,0.8952212389380529,0.4037202380952384,0.8031475060016003,0.4189393939393939,0.64,0.6812870544190103
0.8715925394548063,0.5961002785515319,0.7420515896820638,0.7741592920353981,0.5197916666666664,0.7540677514003735,0.3734848484848485,0.5333333333333333,0.6812436076747269
0.9074605451936872,0.5988857938718662,0.6601679664067188,0.8208849557522123,0.4907738095238103,0.681515070685516,0.3159090909090909,0.7866666666666666,0.6811756840833112
0.943328550932568,0.6072423398328691,0.7045590881823637,0.7284955752212389,0.4343749999999996,0.7207255268071486,0.587121212121212,0.5333333333333333,0.6811383230431808
0.9304160688665709,0.6100278551532033,0.6538692261547692,0.8014159292035399,0.4973214285714285,0.6756468391571084,0.3545454545454545,0.7599999999999999,0.6810367551531484
0.943328550932568,0.637883008356546,0.6550689862027596,0.7589380530973451,0.4738095238095248,0.6767137903440916,0.4893939393939393,0.68,0.6809363719201469
0.943328550932568,0.5905292479108635,0.7174565086982605,0.7376991150442478,0.5230654761904764,0.7321952520672179,0.4590909090909091,0.52,0.6808739305629494
0.921090387374462,0.6518105849582173,0.6595680863827236,0.7015929203539824,0.516815476190477,0.6807148572952788,0.6992424242424242,0.5733333333333334,0.6806585218459774
0.9117647058823528,0.5403899721448467,0.7186562687462509,0.7695575221238937,0.5406250000000011,0.7332622032542011,0.4515151515151515,0.5733333333333334,0.6804428363192324
0.906025824964132,0.5654596100278552,0.7633473305338933,0.7323893805309734,0.5287202380952383,0.7730061349693249,0.4272727272727273,0.44,0.6802350589329039
0.9261119081779052,0.5988857938718662,0.7459508098380325,0.6934513274336284,0.4249999999999996,0.7575353427580688,0.6318181818181817,0.4133333333333334,0.6802088029777722
0.9411764705882352,0.5431754874651811,0.70125974805039,0.7858407079646017,0.5467261904761912,0.7177914110429449,0.3696969696969696,0.6266666666666666,0.6801696464317702
0.8995695839311334,0.766016713091922,0.6634673065386923,0.7490265486725662,0.6168154761904775,0.6841824486529741,0.19924242424242425,0.64,0.6801671009540793
0.8995695839311334,0.2172701949860724,0.8182363527294543,0.9249557522123896,0.5822916666666672,0.8282208588957054,0.10303030303030304,0.64,0.6800978292092941
0.9110473457675752,0.5905292479108635,0.6397720455908821,0.7854867256637167,0.4952380952380953,0.663110162710056,0.5287878787878788,0.7599999999999999,0.6800677848462665
0.8680057388809183,0.30919220055710306,0.7474505098980205,0.9373451327433628,0.4471726190476189,0.7682048546279007,0.21969696969696967,0.8133333333333334,0.6799808669066527
0.943328550932568,0.6963788300835655,0.6142771445710858,0.7437168141592919,0.5316964285714294,0.6404374499866631,0.47803030303030297,0.7333333333333334,0.6798716189190182
0.9153515064562412,0.6155988857938719,0.6901619676064789,0.7582300884955753,0.4334821428571432,0.7079221125633501,0.5386363636363636,0.6,0.6797914742253296
0.93974175035868,0.5849582172701949,0.7360527894421116,0.7504424778761062,0.4601190476190475,0.7487329954654575,0.4113636363636364,0.5066666666666667,0.6796917859134183
0.9002869440459108,0.7103064066852368,0.7345530893821237,0.7231858407079645,0.4953869047619047,0.7473993064817285,0.3189393939393939,0.4666666666666666,0.6795276531986607
0.6312769010043041,0.98050139275766,0.604379124175165,0.7805309734513274,0.7537202380952385,0.6316351026940517,0.12121212121212123,0.84,0.6794651078165894
0.9110473457675752,0.6908077994428969,0.6358728254349131,0.7695575221238937,0.5458333333333332,0.6596425713523605,0.33484848484848484,0.7466666666666667,0.6793563737410452
0.9110473457675752,0.6155988857938719,0.6775644871025795,0.7603539823008848,0.4367559523809532,0.6967191251000265,0.5371212121212121,0.64,0.6792461833522714
0.8371592539454805,0.6434540389972145,0.6373725254949011,0.8506194690265487,0.4946428571428578,0.6655108028807682,0.20075757575757572,0.9066666666666668,0.679162645735476
0.8529411764705882,0.4345403899721448,0.9025194961007801,0.7270796460176991,0.5568452380952379,0.8967724726593758,0.2265151515151515,0.24,0.6791124106809252
